"","Province_State","date","Confirmed","Deaths","Recovered","Active","confirmrate","deathincrease","deathrate","confirmincrease"
"1","Alabama","2020-03-20",83,0,0,NA,NA,NA,NA,NA
"2","Alabama","2020-03-21",131,0,0,NA,NA,0,NA,48
"3","Alabama","2020-03-22",157,0,0,0,0.541666666666667,0,NA,26
"4","Alabama","2020-03-23",196,0,0,0,1.5,0,NA,39
"5","Alabama","2020-03-24",242,0,0,0,1.17948717948718,0,NA,46
"6","Alabama","2020-03-25",381,1,0,0,3.02173913043478,1,NA,139
"7","Alabama","2020-03-26",517,1,0,0,0.97841726618705,0,0,136
"8","Alabama","2020-03-27",587,4,0,0,0.514705882352941,3,NA,70
"9","Alabama","2020-03-28",694,4,0,0,1.52857142857143,0,0,107
"10","Alabama","2020-03-29",825,10,0,0,1.22429906542056,6,NA,131
"11","Alabama","2020-03-30",899,10,0,0,0.564885496183206,0,0,74
"12","Alabama","2020-04-01",1060,27,0,0,2.17567567567568,17,NA,161
"13","Alabama","2020-04-02",1233,32,0,0,1.07453416149068,5,0.294117647058824,173
"14","Alabama","2020-04-03",1495,38,0,0,1.51445086705202,6,1.2,262
"15","Alabama","2020-04-04",1614,44,0,0,0.454198473282443,6,1,119
"16","Alabama","2020-04-05",1765,45,0,0,1.26890756302521,1,0.166666666666667,151
"17","Alabama","2020-04-06",1952,49,0,0,1.23841059602649,4,4,187
"18","Alabama","2020-04-07",2169,64,0,0,1.16042780748663,15,3.75,217
"19","Alabama","2020-04-08",2328,66,0,0,0.732718894009217,2,0.133333333333333,159
"20","Alabama","2020-04-09",2703,70,0,0,2.35849056603774,4,2,375
"21","Alabama","2020-04-10",2947,80,0,0,0.650666666666667,10,2.5,244
"22","Alabama","2020-04-11",3217,92,0,0,1.10655737704918,12,1.2,270
"23","Alabama","2020-04-12",3563,93,0,3470,1.28148148148148,1,0.0833333333333333,346
"24","Alabama","2020-04-13",3734,99,0,3635,0.494219653179191,6,6,171
"25","Alabama","2020-04-14",3953,114,0,3839,1.28070175438596,15,2.5,219
"26","Alabama","2020-04-15",4075,118,0,3957,0.557077625570776,4,0.266666666666667,122
"27","Alabama","2020-04-16",4345,133,0,4212,2.21311475409836,15,3.75,270
"28","Alaska","2020-03-20",12,0,0,NA,NA,NA,NA,NA
"29","Alaska","2020-03-21",15,0,0,NA,NA,0,NA,3
"30","Alaska","2020-03-22",20,0,0,0,1.66666666666667,0,NA,5
"31","Alaska","2020-03-23",30,0,0,0,2,0,NA,10
"32","Alaska","2020-03-24",34,0,0,0,0.4,0,NA,4
"33","Alaska","2020-03-25",41,1,0,0,1.75,1,NA,7
"34","Alaska","2020-03-26",56,1,0,0,2.14285714285714,0,0,15
"35","Alaska","2020-03-27",58,1,0,0,0.133333333333333,0,NA,2
"36","Alaska","2020-03-28",85,2,0,0,13.5,1,NA,27
"37","Alaska","2020-03-29",102,2,0,0,0.62962962962963,0,0,17
"38","Alaska","2020-03-30",114,3,0,0,0.705882352941177,1,NA,12
"39","Alaska","2020-04-01",132,3,0,0,1.5,0,0,18
"40","Alaska","2020-04-02",143,3,0,0,0.611111111111111,0,NA,11
"41","Alaska","2020-04-03",157,3,0,0,1.27272727272727,0,NA,14
"42","Alaska","2020-04-04",171,5,0,0,1,2,NA,14
"43","Alaska","2020-04-05",185,6,0,0,1,1,0.5,14
"44","Alaska","2020-04-06",190,6,0,0,0.357142857142857,0,0,5
"45","Alaska","2020-04-07",213,6,0,0,4.6,0,NA,23
"46","Alaska","2020-04-08",226,7,0,0,0.565217391304348,1,NA,13
"47","Alaska","2020-04-09",235,7,0,0,0.692307692307692,0,0,9
"48","Alaska","2020-04-10",246,7,0,0,1.22222222222222,0,NA,11
"49","Alaska","2020-04-11",257,8,0,0,1,1,NA,11
"50","Alaska","2020-04-12",272,8,0,264,1.36363636363636,0,0,15
"51","Alaska","2020-04-13",277,8,0,269,0.333333333333333,0,NA,5
"52","Alaska","2020-04-14",285,9,0,276,1.6,1,NA,8
"53","Alaska","2020-04-15",293,9,0,284,1,0,0,8
"54","Alaska","2020-04-16",300,9,0,291,0.875,0,NA,7
"55","American Samoa","2020-03-22",0,0,0,0,NA,NA,NA,NA
"56","American Samoa","2020-03-23",0,0,0,0,NA,0,NA,0
"57","American Samoa","2020-03-24",0,0,0,0,NA,0,NA,0
"58","American Samoa","2020-03-25",0,0,0,0,NA,0,NA,0
"59","American Samoa","2020-03-26",0,0,0,0,NA,0,NA,0
"60","American Samoa","2020-03-27",0,0,0,0,NA,0,NA,0
"61","American Samoa","2020-03-28",0,0,0,0,NA,0,NA,0
"62","American Samoa","2020-03-29",0,0,0,0,NA,0,NA,0
"63","American Samoa","2020-03-30",0,0,0,0,NA,0,NA,0
"64","Arizona","2020-03-20",78,0,0,NA,NA,NA,NA,NA
"65","Arizona","2020-03-21",118,1,0,NA,NA,1,NA,40
"66","Arizona","2020-03-22",152,2,0,0,0.85,1,1,34
"67","Arizona","2020-03-23",235,2,0,NA,2.44117647058824,0,0,83
"68","Arizona","2020-03-24",326,5,0,0,1.09638554216867,3,NA,91
"69","Arizona","2020-03-25",401,6,0,0,0.824175824175824,1,0.333333333333333,75
"70","Arizona","2020-03-26",508,8,0,0,1.42666666666667,2,2,107
"71","Arizona","2020-03-27",665,13,0,0,1.46728971962617,5,2.5,157
"72","Arizona","2020-03-28",773,15,0,0,0.687898089171974,2,0.4,108
"73","Arizona","2020-03-29",919,17,0,0,1.35185185185185,2,1,146
"74","Arizona","2020-03-30",1157,20,0,0,1.63013698630137,3,1.5,238
"75","Arizona","2020-04-01",1530,29,0,0,1.5672268907563,9,3,373
"76","Arizona","2020-04-02",1715,32,0,0,0.49597855227882,3,0.333333333333333,185
"77","Arizona","2020-04-03",1937,41,0,0,1.2,9,3,222
"78","Arizona","2020-04-04",2187,52,0,0,1.12612612612613,11,1.22222222222222,250
"79","Arizona","2020-04-05",2486,64,0,0,1.196,12,1.09090909090909,299
"80","Arizona","2020-04-06",2732,65,0,0,0.822742474916388,1,0.0833333333333333,246
"81","Arizona","2020-04-07",2870,73,0,0,0.560975609756098,8,8,138
"82","Arizona","2020-04-08",3036,80,0,0,1.20289855072464,7,0.875,166
"83","Arizona","2020-04-09",3018,89,0,0,-0.108433734939759,9,1.28571428571429,-18
"84","Arizona","2020-04-10",3112,97,0,0,NA,8,0.888888888888889,94
"85","Arizona","2020-04-11",3393,108,0,0,2.98936170212766,11,1.375,281
"86","Arizona","2020-04-12",3542,115,0,3427,0.530249110320285,7,0.636363636363636,149
"87","Arizona","2020-04-13",3705,122,0,3583,1.09395973154362,7,1,163
"88","Arizona","2020-04-14",3809,131,0,3678,0.638036809815951,9,1.28571428571429,104
"89","Arizona","2020-04-15",3964,142,0,3822,1.49038461538462,11,1.22222222222222,155
"90","Arizona","2020-04-16",4237,150,0,4087,1.76129032258065,8,0.727272727272727,273
"91","Arkansas","2020-03-20",96,0,0,NA,NA,NA,NA,NA
"92","Arkansas","2020-03-21",122,0,0,NA,NA,0,NA,26
"93","Arkansas","2020-03-22",165,0,0,0,1.65384615384615,0,NA,43
"94","Arkansas","2020-03-23",192,0,0,0,0.627906976744186,0,NA,27
"95","Arkansas","2020-03-24",219,2,0,0,1,2,NA,27
"96","Arkansas","2020-03-25",280,2,0,0,2.25925925925926,0,0,61
"97","Arkansas","2020-03-26",335,2,0,0,0.901639344262295,0,NA,55
"98","Arkansas","2020-03-27",381,3,0,0,0.836363636363636,1,NA,46
"99","Arkansas","2020-03-28",409,5,0,0,0.608695652173913,2,2,28
"100","Arkansas","2020-03-29",426,6,0,0,0.607142857142857,1,0.5,17
"101","Arkansas","2020-03-30",473,7,0,0,2.76470588235294,1,1,47
"102","Arkansas","2020-04-01",584,10,0,0,2.36170212765957,3,3,111
"103","Arkansas","2020-04-02",643,12,0,0,0.531531531531532,2,0.666666666666667,59
"104","Arkansas","2020-04-03",704,12,0,0,1.03389830508475,0,0,61
"105","Arkansas","2020-04-04",743,14,0,0,0.639344262295082,2,NA,39
"106","Arkansas","2020-04-05",837,16,0,0,2.41025641025641,2,1,94
"107","Arkansas","2020-04-06",875,16,0,0,0.404255319148936,0,0,38
"108","Arkansas","2020-04-07",946,18,0,0,1.86842105263158,2,NA,71
"109","Arkansas","2020-04-08",1000,18,0,0,0.76056338028169,0,0,54
"110","Arkansas","2020-04-09",1119,21,0,0,2.2037037037037,3,NA,119
"111","Arkansas","2020-04-10",1171,21,0,0,0.436974789915966,0,0,52
"112","Arkansas","2020-04-11",1228,25,0,0,1.09615384615385,4,NA,57
"113","Arkansas","2020-04-12",1280,27,0,1253,0.912280701754386,2,0.5,52
"114","Arkansas","2020-04-13",1410,29,0,1381,2.5,2,1,130
"115","Arkansas","2020-04-14",1498,32,0,1466,0.676923076923077,3,1.5,88
"116","Arkansas","2020-04-15",1569,33,0,1536,0.806818181818182,1,0.333333333333333,71
"117","Arkansas","2020-04-16",1620,37,0,1583,0.71830985915493,4,4,51
"118","California","2020-03-20",1177,23,0,NA,NA,NA,NA,NA
"119","California","2020-03-21",1364,24,0,NA,NA,1,NA,187
"120","California","2020-03-22",1646,30,0,0,1.50802139037433,6,6,282
"121","California","2020-03-23",2108,39,0,0,1.63829787234043,9,1.5,462
"122","California","2020-03-24",2538,50,0,0,0.930735930735931,11,1.22222222222222,430
"123","California","2020-03-25",2998,65,0,0,1.06976744186047,15,1.36363636363636,460
"124","California","2020-03-26",3899,81,0,0,1.95869565217391,16,1.06666666666667,901
"125","California","2020-03-27",4657,94,0,0,0.841287458379578,13,0.8125,758
"126","California","2020-03-28",5095,110,0,0,0.577836411609499,16,1.23076923076923,438
"127","California","2020-03-29",5852,124,0,0,1.72831050228311,14,0.875,757
"128","California","2020-03-30",7138,146,0,0,1.69881109643329,22,1.57142857142857,1286
"129","California","2020-04-01",9399,199,0,0,1.75816485225505,53,2.40909090909091,2261
"130","California","2020-04-02",10773,238,0,0,0.607695709862893,39,0.735849056603774,1374
"131","California","2020-04-03",12004,265,0,0,0.895924308588064,27,0.692307692307692,1231
"132","California","2020-04-04",12837,289,0,0,0.676685621445979,24,0.888888888888889,833
"133","California","2020-04-05",15034,348,0,0,2.6374549819928,59,2.45833333333333,2197
"134","California","2020-04-06",16019,380,0,0,0.448338643604916,32,0.542372881355932,985
"135","California","2020-04-07",17351,432,0,0,1.35228426395939,52,1.625,1332
"136","California","2020-04-08",18897,495,0,0,1.16066066066066,63,1.21153846153846,1546
"137","California","2020-04-09",19710,544,0,0,0.525873221216041,49,0.777777777777778,813
"138","California","2020-04-10",21081,583,0,0,1.68634686346863,39,0.795918367346939,1371
"139","California","2020-04-11",21706,605,0,0,0.455871626549964,22,0.564102564102564,625
"140","California","2020-04-12",22795,640,0,22155,1.7424,35,1.59090909090909,1089
"141","California","2020-04-13",23931,714,0,23217,1.04315886134068,74,2.11428571428571,1136
"142","California","2020-04-14",25356,767,0,24589,1.2544014084507,53,0.716216216216216,1425
"143","California","2020-04-15",26686,860,0,25826,0.933333333333333,93,1.75471698113208,1330
"144","California","2020-04-16",27677,956,0,26721,0.745112781954887,96,1.03225806451613,991
"145","Colorado","2020-03-20",363,4,0,NA,NA,NA,NA,NA
"146","Colorado","2020-03-21",390,4,0,NA,NA,0,NA,27
"147","Colorado","2020-03-22",591,6,0,0,7.44444444444444,2,NA,201
"148","Colorado","2020-03-23",704,7,0,0,0.562189054726368,1,0.5,113
"149","Colorado","2020-03-24",723,8,0,0,0.168141592920354,1,1,19
"150","Colorado","2020-03-25",1021,16,0,0,15.6842105263158,8,8,298
"151","Colorado","2020-03-26",1430,19,0,0,1.37248322147651,3,0.375,409
"152","Colorado","2020-03-27",1433,27,0,0,0.00733496332518337,8,2.66666666666667,3
"153","Colorado","2020-03-28",1740,31,0,0,102.333333333333,4,0.5,307
"154","Colorado","2020-03-29",2307,47,0,0,1.84690553745928,16,4,567
"155","Colorado","2020-03-30",2311,47,0,0,0.00705467372134039,0,0,4
"156","Colorado","2020-04-01",2982,69,0,0,167.75,22,NA,671
"157","Colorado","2020-04-02",3342,80,0,0,0.536512667660209,11,0.5,360
"158","Colorado","2020-04-03",3742,97,0,0,1.11111111111111,17,1.54545454545455,400
"159","Colorado","2020-04-04",4188,111,0,0,1.115,14,0.823529411764706,446
"160","Colorado","2020-04-05",4950,140,0,0,1.7085201793722,29,2.07142857142857,762
"161","Colorado","2020-04-06",5183,150,0,0,0.305774278215223,10,0.344827586206897,233
"162","Colorado","2020-04-07",5429,179,0,0,1.05579399141631,29,2.9,246
"163","Colorado","2020-04-08",5655,193,0,0,0.91869918699187,14,0.482758620689655,226
"164","Colorado","2020-04-09",5655,193,0,0,0,0,0,0
"165","Colorado","2020-04-10",6202,226,0,0,NA,33,NA,547
"166","Colorado","2020-04-11",6513,250,0,0,0.568555758683729,24,0.727272727272727,311
"167","Colorado","2020-04-12",7307,289,0,7018,2.55305466237942,39,1.625,794
"168","Colorado","2020-04-13",7691,306,0,7385,0.483627204030227,17,0.435897435897436,384
"169","Colorado","2020-04-14",7950,327,0,7623,0.674479166666667,21,1.23529411764706,259
"170","Colorado","2020-04-15",7956,328,0,7628,0.0231660231660232,1,0.0476190476190476,6
"171","Colorado","2020-04-16",8286,355,0,7931,55,27,27,330
"172","Connecticut","2020-03-20",194,3,0,NA,NA,NA,NA,NA
"173","Connecticut","2020-03-21",194,4,0,NA,NA,1,NA,0
"174","Connecticut","2020-03-22",327,8,0,0,NA,4,4,133
"175","Connecticut","2020-03-23",415,10,0,0,0.661654135338346,2,0.5,88
"176","Connecticut","2020-03-24",618,12,0,0,2.30681818181818,2,1,203
"177","Connecticut","2020-03-25",875,19,0,0,1.26600985221675,7,3.5,257
"178","Connecticut","2020-03-26",1012,21,0,0,0.533073929961089,2,0.285714285714286,137
"179","Connecticut","2020-03-27",1291,27,0,0,2.03649635036496,6,3,279
"180","Connecticut","2020-03-28",1524,33,0,0,0.835125448028674,6,1,233
"181","Connecticut","2020-03-29",1993,34,0,0,2.01287553648069,1,0.166666666666667,469
"182","Connecticut","2020-03-30",2571,36,0,0,1.23240938166311,2,2,578
"183","Connecticut","2020-04-01",3557,85,0,0,1.70588235294118,49,24.5,986
"184","Connecticut","2020-04-02",3824,112,0,0,0.27079107505071,27,0.551020408163265,267
"185","Connecticut","2020-04-03",4914,131,0,0,4.08239700374532,19,0.703703703703704,1090
"186","Connecticut","2020-04-04",5276,165,0,0,0.332110091743119,34,1.78947368421053,362
"187","Connecticut","2020-04-05",5675,189,0,0,1.10220994475138,24,0.705882352941177,399
"188","Connecticut","2020-04-06",6906,206,0,0,3.08521303258145,17,0.708333333333333,1231
"189","Connecticut","2020-04-07",7781,277,0,0,0.710804224207961,71,4.17647058823529,875
"190","Connecticut","2020-04-08",7781,326,0,0,0,49,0.690140845070423,0
"191","Connecticut","2020-04-09",9784,380,0,0,NA,54,1.10204081632653,2003
"192","Connecticut","2020-04-10",10538,448,0,0,0.376435346979531,68,1.25925925925926,754
"193","Connecticut","2020-04-11",11510,494,0,0,1.28912466843501,46,0.676470588235294,972
"194","Connecticut","2020-04-12",12035,554,0,11481,0.540123456790123,60,1.30434782608696,525
"195","Connecticut","2020-04-13",13381,602,0,12779,2.56380952380952,48,0.8,1346
"196","Connecticut","2020-04-14",13989,671,0,13318,0.451708766716196,69,1.4375,608
"197","Connecticut","2020-04-15",14755,868,0,13887,1.25986842105263,197,2.85507246376812,766
"198","Connecticut","2020-04-16",15884,971,0,14913,1.47389033942559,103,0.522842639593909,1129
"199","Delaware","2020-03-20",38,0,0,NA,NA,NA,NA,NA
"200","Delaware","2020-03-21",45,0,0,NA,NA,0,NA,7
"201","Delaware","2020-03-22",56,0,0,0,1.57142857142857,0,NA,11
"202","Delaware","2020-03-23",68,0,0,0,1.09090909090909,0,NA,12
"203","Delaware","2020-03-24",104,0,0,0,3,0,NA,36
"204","Delaware","2020-03-25",119,0,0,0,0.416666666666667,0,NA,15
"205","Delaware","2020-03-26",130,1,0,0,0.733333333333333,1,NA,11
"206","Delaware","2020-03-27",163,2,0,0,3,1,1,33
"207","Delaware","2020-03-28",214,5,0,0,1.54545454545455,3,3,51
"208","Delaware","2020-03-29",232,6,0,0,0.352941176470588,1,0.333333333333333,18
"209","Delaware","2020-03-30",264,6,0,0,1.77777777777778,0,0,32
"210","Delaware","2020-04-01",368,11,0,0,3.25,5,NA,104
"211","Delaware","2020-04-02",393,12,0,0,0.240384615384615,1,0.2,25
"212","Delaware","2020-04-03",450,14,0,0,2.28,2,2,57
"213","Delaware","2020-04-04",593,14,0,0,2.50877192982456,0,0,143
"214","Delaware","2020-04-05",673,14,0,0,0.559440559440559,0,NA,80
"215","Delaware","2020-04-06",783,15,0,0,1.375,1,NA,110
"216","Delaware","2020-04-07",928,16,0,0,1.31818181818182,1,1,145
"217","Delaware","2020-04-08",1116,19,0,0,1.29655172413793,3,3,188
"218","Delaware","2020-04-09",1209,23,0,0,0.49468085106383,4,1.33333333333333,93
"219","Delaware","2020-04-10",1326,32,0,0,1.25806451612903,9,2.25,117
"220","Delaware","2020-04-11",1479,33,0,0,1.30769230769231,1,0.111111111111111,153
"221","Delaware","2020-04-12",1625,35,0,1590,0.954248366013072,2,2,146
"222","Delaware","2020-04-13",1758,41,0,1717,0.910958904109589,6,3,133
"223","Delaware","2020-04-14",1926,43,0,1883,1.26315789473684,2,0.333333333333333,168
"224","Delaware","2020-04-15",2014,46,0,1968,0.523809523809524,3,1.5,88
"225","Delaware","2020-04-16",2070,55,0,2015,0.636363636363636,9,3,56
"226","Diamond Princess","2020-03-20",49,0,0,NA,NA,NA,NA,NA
"227","Diamond Princess","2020-03-22",49,0,0,0,NA,0,NA,0
"228","Diamond Princess","2020-03-23",49,0,0,0,NA,0,NA,0
"229","Diamond Princess","2020-03-24",49,0,0,0,NA,0,NA,0
"230","Diamond Princess","2020-03-25",49,0,0,0,NA,0,NA,0
"231","Diamond Princess","2020-03-26",49,0,0,0,NA,0,NA,0
"232","Diamond Princess","2020-03-27",49,0,0,0,NA,0,NA,0
"233","Diamond Princess","2020-03-28",49,0,0,0,NA,0,NA,0
"234","Diamond Princess","2020-03-29",49,0,0,0,NA,0,NA,0
"235","Diamond Princess","2020-03-30",49,0,0,0,NA,0,NA,0
"236","Diamond Princess","2020-04-01",49,0,0,0,NA,0,NA,0
"237","Diamond Princess","2020-04-02",49,0,0,0,NA,0,NA,0
"238","Diamond Princess","2020-04-03",49,0,0,0,NA,0,NA,0
"239","Diamond Princess","2020-04-04",49,0,0,0,NA,0,NA,0
"240","Diamond Princess","2020-04-05",49,0,0,0,NA,0,NA,0
"241","Diamond Princess","2020-04-06",49,0,0,0,NA,0,NA,0
"242","Diamond Princess","2020-04-07",49,0,0,0,NA,0,NA,0
"243","Diamond Princess","2020-04-08",49,0,0,0,NA,0,NA,0
"244","Diamond Princess","2020-04-09",49,0,0,0,NA,0,NA,0
"245","Diamond Princess","2020-04-10",49,0,0,0,NA,0,NA,0
"246","Diamond Princess","2020-04-11",49,0,0,0,NA,0,NA,0
"247","Diamond Princess","2020-04-12",49,0,0,49,NA,0,NA,0
"248","Diamond Princess","2020-04-13",49,0,0,49,NA,0,NA,0
"249","Diamond Princess","2020-04-14",49,0,0,49,NA,0,NA,0
"250","Diamond Princess","2020-04-15",49,0,0,49,NA,0,NA,0
"251","Diamond Princess","2020-04-16",49,0,0,49,NA,0,NA,0
"252","District of Columbia","2020-03-20",71,1,0,NA,NA,NA,NA,NA
"253","District of Columbia","2020-03-21",77,1,0,NA,NA,0,NA,6
"254","District of Columbia","2020-03-22",102,2,0,0,4.16666666666667,1,NA,25
"255","District of Columbia","2020-03-23",120,2,0,0,0.72,0,0,18
"256","District of Columbia","2020-03-24",141,2,0,0,1.16666666666667,0,NA,21
"257","District of Columbia","2020-03-25",187,2,0,0,2.19047619047619,0,NA,46
"258","District of Columbia","2020-03-26",231,3,0,0,0.956521739130435,1,NA,44
"259","District of Columbia","2020-03-27",271,3,0,0,0.909090909090909,0,0,40
"260","District of Columbia","2020-03-28",304,4,0,0,0.825,1,NA,33
"261","District of Columbia","2020-03-29",342,5,0,0,1.15151515151515,1,1,38
"262","District of Columbia","2020-03-30",401,9,0,0,1.55263157894737,4,4,59
"263","District of Columbia","2020-04-01",586,9,0,0,3.13559322033898,0,0,185
"264","District of Columbia","2020-04-02",653,12,0,0,0.362162162162162,3,NA,67
"265","District of Columbia","2020-04-03",757,15,0,0,1.55223880597015,3,1,104
"266","District of Columbia","2020-04-04",902,21,0,0,1.39423076923077,6,2,145
"267","District of Columbia","2020-04-05",1002,22,0,0,0.689655172413793,1,0.166666666666667,100
"268","District of Columbia","2020-04-06",1097,24,0,0,0.95,2,2,95
"269","District of Columbia","2020-04-07",1211,22,0,0,1.2,-2,-1,114
"270","District of Columbia","2020-04-08",1440,27,0,0,2.00877192982456,5,NA,229
"271","District of Columbia","2020-04-09",1523,32,0,0,0.362445414847162,5,1,83
"272","District of Columbia","2020-04-10",1660,38,0,0,1.65060240963855,6,1.2,137
"273","District of Columbia","2020-04-11",1778,47,0,0,0.861313868613139,9,1.5,118
"274","District of Columbia","2020-04-12",1875,50,0,1825,0.822033898305085,3,0.333333333333333,97
"275","District of Columbia","2020-04-13",1955,52,0,1903,0.824742268041237,2,0.666666666666667,80
"276","District of Columbia","2020-04-14",2058,67,0,1991,1.2875,15,7.5,103
"277","District of Columbia","2020-04-15",2197,72,0,2125,1.3495145631068,5,0.333333333333333,139
"278","District of Columbia","2020-04-16",2350,81,0,2269,1.10071942446043,9,1.8,153
"279","Florida","2020-03-20",563,10,0,NA,NA,NA,NA,NA
"280","Florida","2020-03-21",659,13,0,NA,NA,3,NA,96
"281","Florida","2020-03-22",1004,13,0,0,3.59375,0,0,345
"282","Florida","2020-03-23",1227,18,0,0,0.646376811594203,5,NA,223
"283","Florida","2020-03-24",1412,18,0,0,0.829596412556054,0,0,185
"284","Florida","2020-03-25",1682,23,0,0,1.45945945945946,5,NA,270
"285","Florida","2020-03-26",2357,29,0,0,2.5,6,1.2,675
"286","Florida","2020-03-27",2900,35,0,0,0.804444444444444,6,1,543
"287","Florida","2020-03-28",3763,54,0,0,1.58931860036832,19,3.16666666666667,863
"288","Florida","2020-03-29",4246,56,0,0,0.559675550405562,2,0.105263157894737,483
"289","Florida","2020-03-30",5473,63,0,0,2.54037267080745,7,3.5,1227
"290","Florida","2020-04-01",6956,87,0,0,1.20863895680522,24,3.42857142857143,1483
"291","Florida","2020-04-02",9008,164,0,0,1.38368172623061,77,3.20833333333333,2052
"292","Florida","2020-04-03",10268,170,0,0,0.614035087719298,6,0.0779220779220779,1260
"293","Florida","2020-04-04",11545,195,0,0,1.01349206349206,25,4.16666666666667,1277
"294","Florida","2020-04-05",12350,221,0,0,0.630383711824589,26,1.04,805
"295","Florida","2020-04-06",13324,236,0,0,1.20993788819876,15,0.576923076923077,974
"296","Florida","2020-04-07",14545,283,0,0,1.25359342915811,47,3.13333333333333,1221
"297","Florida","2020-04-08",15456,309,0,0,0.746109746109746,26,0.553191489361702,911
"298","Florida","2020-04-09",16364,354,0,0,0.996706915477497,45,1.73076923076923,908
"299","Florida","2020-04-10",17531,390,0,0,1.2852422907489,36,0.8,1167
"300","Florida","2020-04-11",18494,438,0,0,0.825192802056555,48,1.33333333333333,963
"301","Florida","2020-04-12",19895,461,0,19434,1.45482866043614,23,0.479166666666667,1401
"302","Florida","2020-04-13",21019,499,0,122520,0.802284082798001,38,1.65217391304348,1124
"303","Florida","2020-04-14",21628,571,0,21057,0.541814946619217,72,1.89473684210526,609
"304","Florida","2020-04-15",22511,596,0,21915,1.44991789819376,25,0.347222222222222,883
"305","Florida","2020-04-16",23343,668,0,22675,0.942242355605889,72,2.88,832
"306","Georgia","2020-03-20",420,13,0,NA,NA,NA,NA,NA
"307","Georgia","2020-03-21",507,14,0,NA,NA,1,NA,87
"308","Georgia","2020-03-22",621,25,0,0,1.31034482758621,11,11,114
"309","Georgia","2020-03-23",772,25,0,0,1.32456140350877,0,0,151
"310","Georgia","2020-03-24",1026,32,0,0,1.68211920529801,7,NA,254
"311","Georgia","2020-03-25",1247,40,0,0,0.87007874015748,8,1.14285714285714,221
"312","Georgia","2020-03-26",1525,48,0,0,1.2579185520362,8,1,278
"313","Georgia","2020-03-27",2000,64,0,0,1.70863309352518,16,2,475
"314","Georgia","2020-03-28",2366,69,0,0,0.770526315789474,5,0.3125,366
"315","Georgia","2020-03-29",2651,80,0,0,0.778688524590164,11,2.2,285
"316","Georgia","2020-03-30",2808,87,0,0,0.550877192982456,7,0.636363636363636,157
"317","Georgia","2020-04-01",4638,139,0,0,11.656050955414,52,7.42857142857143,1830
"318","Georgia","2020-04-02",5348,163,0,0,0.387978142076503,24,0.461538461538462,710
"319","Georgia","2020-04-03",5831,184,0,0,0.680281690140845,21,0.875,483
"320","Georgia","2020-04-04",6160,201,0,0,0.681159420289855,17,0.80952380952381,329
"321","Georgia","2020-04-05",6647,211,0,0,1.48024316109422,10,0.588235294117647,487
"322","Georgia","2020-04-06",7314,229,0,0,1.36960985626283,18,1.8,667
"323","Georgia","2020-04-07",8822,329,0,0,2.26086956521739,100,5.55555555555556,1508
"324","Georgia","2020-04-08",9901,362,0,0,0.71551724137931,33,0.33,1079
"325","Georgia","2020-04-09",10566,379,0,0,0.61631139944393,17,0.515151515151515,665
"326","Georgia","2020-04-10",11485,416,0,0,1.38195488721805,37,2.17647058823529,919
"327","Georgia","2020-04-11",12159,429,0,0,0.733405875952122,13,0.351351351351351,674
"328","Georgia","2020-04-12",12452,433,0,12019,0.434718100890208,4,0.307692307692308,293
"329","Georgia","2020-04-13",13315,465,0,12850,2.94539249146758,32,8,863
"330","Georgia","2020-04-14",14578,525,0,14053,1.46349942062572,60,1.875,1263
"331","Georgia","2020-04-15",14987,552,0,14435,0.323832145684877,27,0.45,409
"332","Georgia","2020-04-16",15669,587,0,15082,1.66748166259169,35,1.2962962962963,682
"333","Grand Princess","2020-03-20",23,0,0,NA,NA,NA,NA,NA
"334","Grand Princess","2020-03-22",30,1,0,0,NA,1,NA,7
"335","Grand Princess","2020-03-23",28,1,0,0,-0.285714285714286,0,0,-2
"336","Grand Princess","2020-03-24",28,1,0,0,NA,0,NA,0
"337","Grand Princess","2020-03-25",28,1,0,0,NA,0,NA,0
"338","Grand Princess","2020-03-26",28,1,0,0,NA,0,NA,0
"339","Grand Princess","2020-03-27",28,3,0,0,NA,2,NA,0
"340","Grand Princess","2020-03-28",103,3,0,0,NA,0,0,75
"341","Grand Princess","2020-03-29",103,3,0,0,0,0,NA,0
"342","Grand Princess","2020-03-30",103,3,0,0,NA,0,NA,0
"343","Grand Princess","2020-04-01",103,3,0,0,NA,0,NA,0
"344","Grand Princess","2020-04-02",103,3,0,0,NA,0,NA,0
"345","Grand Princess","2020-04-03",103,3,0,0,NA,0,NA,0
"346","Grand Princess","2020-04-04",103,3,0,0,NA,0,NA,0
"347","Grand Princess","2020-04-05",103,3,0,0,NA,0,NA,0
"348","Grand Princess","2020-04-06",103,3,0,0,NA,0,NA,0
"349","Grand Princess","2020-04-07",103,3,0,0,NA,0,NA,0
"350","Grand Princess","2020-04-08",103,3,0,0,NA,0,NA,0
"351","Grand Princess","2020-04-09",103,3,0,0,NA,0,NA,0
"352","Grand Princess","2020-04-10",103,3,0,0,NA,0,NA,0
"353","Grand Princess","2020-04-11",103,3,0,0,NA,0,NA,0
"354","Grand Princess","2020-04-12",103,0,0,103,NA,-3,NA,0
"355","Grand Princess","2020-04-13",103,0,0,103,NA,0,NA,0
"356","Grand Princess","2020-04-14",103,0,0,103,NA,0,NA,0
"357","Grand Princess","2020-04-15",103,0,0,103,NA,0,NA,0
"358","Grand Princess","2020-04-16",103,0,0,103,NA,0,NA,0
